Model,scenario,region,riverBasin,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GCAM,CORN1BG,China,Hong,LandUse|Crops|Total,Mha,0.83241104,0.82732946,0.868178287,0.893985032,0.910538911,0.922617456,0.91859954,0.909383857,0.894703982,0.878575879,0.858677589
GCAM,CORN1BG,China,Hong,LandUse|Crops|Wheat,Mha,0.075142,0.0706602,0.070913,0.0705933,0.0697498,0.0697296,0.0690007,0.0677559,0.066156,0.06385847,0.06127966
GCAM,CORN1BG,China,HuangHeR,LandCover|Cropland,Mha,15.59538976,15.4939791,16.28931018,16.81782542,17.14117122,17.45308338,17.45061524,17.31880075,17.05508818,16.82478956,16.48080873
GCAM,CORN1BG,China,HuangHeR,LandCover|Forest|Managed,Mha,4.01285,3.97033,4.1968,4.40607,4.59968,4.78865,4.96304,5.12177,5.26281,5.39489,5.50906
GCAM,CORN1BG,China,HuangHeR,LandCover|Forest|Total,Mha,7.368375,7.387173,7.524883,7.660223,7.785113,7.912393,8.049383,8.175673,8.291233,8.399763,8.498223
GCAM,CORN1BG,China,HuangHeR,LandCover|Forest|Unmanaged,Mha,3.355525,3.416843,3.328083,3.254153,3.185433,3.123743,3.086343,3.053903,3.028423,3.004873,2.989163
GCAM,CORN1BG,China,HuangHeR,LandCover|Grassland,Mha,7.45717,7.47324,7.42681,7.38763,7.35861,7.33391,7.32346,7.32054,7.32554,7.33134,7.34302
GCAM,CORN1BG,China,HuangHeR,LandCover|OtherArable,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,China,HuangHeR,LandCover|OtherNotArable,Mha,2.377163,2.433081,2.433081,2.433081,2.433081,2.433081,2.433081,2.433081,2.433081,2.433081,2.433081
GCAM,CORN1BG,China,HuangHeR,LandCover|Pasture|Managed,Mha,1.96076,1.9398,2.20474,2.4451,2.62662,2.73768,2.80999,2.85439,2.86687,2.85244,2.82058
GCAM,CORN1BG,China,HuangHeR,LandCover|Pasture|Total,Mha,46.13214,46.13258,45.27032,44.66618,44.2622,43.86066,43.74207,43.75207,43.89265,44.00552,44.23326
GCAM,CORN1BG,China,HuangHeR,LandCover|Pasture|Unmanaged,Mha,44.17138,44.19278,43.06558,42.22108,41.63558,41.12298,40.93208,40.89768,41.02578,41.15308,41.41268
GCAM,CORN1BG,China,HuangHeR,LandCover|Shrubland,Mha,3.914333,3.924565,3.900185,3.879615,3.864365,3.851395,3.845915,3.844375,3.847005,3.850045,3.856185
GCAM,CORN1BG,China,HuangHeR,LandCover|Total,Mha,82.84457076,82.8446181,82.84458918,82.84455442,82.84454022,82.84452238,82.84452424,82.84453975,82.84459718,82.84453856,82.84457773
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Corn,Mha,3.617812,4.116804,4.209276,4.257026,4.257778,4.237824,4.170229,4.08073,3.969109,3.867017,3.750644
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|EnergyCrops,Mha,0,0,0.24219782,0.44944727,0.70468336,0.95248645,1.07986,1.2268045,1.37472655,1.52583899,1.65041519
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|OtherCrops,Mha,5.4404346,5.3497776,5.7820232,6.091206,6.2327164,6.3327277,6.345146,6.2592059,6.0992678,5.9412812,5.7311789
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|OtherGrains,Mha,0.5623052,0.599273,0.5971942,0.5930131,0.5866297,0.5910704,0.5910195,0.5880971,0.582498,0.5766448,0.5690998
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|OtherOilCrops,Mha,0.544433,0.495462,0.5255581,0.5457285,0.5576681,0.5609356,0.5568443,0.5489376,0.5367729,0.5226791,0.5063191
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|PalmFruit,Mha,0.00553546,0.0052592,0.00543782,0.00558065,0.00565317,0.0056321,0.00556871,0.00548698,0.00537564,0.00534042,0.0052783
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Rapeseed,Mha,0.314834,0.301546,0.314579,0.322023,0.325831,0.324216,0.319337,0.312789,0.30423,0.300566,0.295429
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Rice,Mha,0.1662632,0.1579748,0.1581899,0.1571052,0.1550122,0.1517732,0.1468128,0.141367,0.1352472,0.129672,0.1237887
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Soybean,Mha,0.932832,0.701456,0.767683,0.806536,0.835131,0.851641,0.862796,0.87205,0.870733,0.88017,0.886074
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|SugarCrops,Mha,0.0453603,0.0394725,0.038116139,0.036464704,0.034680286,0.032684928,0.030573928,0.02856767,0.026475086,0.025621045,0.024672744
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Total,Mha,15.59538976,15.4939791,16.28931018,16.81782542,17.14117122,17.45308338,17.45061524,17.31880075,17.05508818,16.82478956,16.48080873
GCAM,CORN1BG,China,HuangHeR,LandUse|Crops|Wheat,Mha,3.96558,3.726954,3.649055,3.553695,3.445388,3.412092,3.342428,3.254765,3.150653,3.049959,2.937909
GCAM,CORN1BG,China,IndusR,LandCover|Cropland,Mha,8.33E-05,8.91E-05,1.00E-04,1.08E-04,1.15E-04,1.21E-04,1.24E-04,1.27E-04,1.29E-04,1.31E-04,1.31E-04
GCAM,CORN1BG,China,IndusR,LandCover|Grassland,Mha,0.1644917,0.1644825,0.1637425,0.1630695,0.1625565,0.1622095,0.1620065,0.1618975,0.1618935,0.1619525,0.1620745
GCAM,CORN1BG,China,IndusR,LandCover|OtherArable,Mha,5.45E-05,4.88E-05,4.71E-05,4.58E-05,4.48E-05,4.40E-05,4.36E-05,4.33E-05,4.31E-05,4.30E-05,4.30E-05
GCAM,CORN1BG,China,IndusR,LandCover|OtherNotArable,Mha,1.287361,1.287318,1.287318,1.287318,1.287318,1.287318,1.287318,1.287318,1.287318,1.287318,1.287318
GCAM,CORN1BG,China,IndusR,LandCover|Pasture|Managed,Mha,0.338527,0.334908,0.388249,0.436502,0.473188,0.49798,0.512444,0.520226,0.520524,0.516431,0.507762
GCAM,CORN1BG,China,IndusR,LandCover|Pasture|Total,Mha,7.964767,7.964828,7.965919,7.966912,7.967668,7.96818,7.968474,7.968636,7.968644,7.968551,7.968372
GCAM,CORN1BG,China,IndusR,LandCover|Pasture|Unmanaged,Mha,7.62624,7.62992,7.57767,7.53041,7.49448,7.4702,7.45603,7.44841,7.44812,7.45212,7.46061
GCAM,CORN1BG,China,IndusR,LandCover|Shrubland,Mha,0.079839,0.079841,0.0794814,0.0791547,0.0789057,0.0787373,0.0786388,0.078586,0.0785842,0.0786126,0.078672
GCAM,CORN1BG,China,IndusR,LandCover|Total,Mha,9.49659654,9.4966074,9.496607982,9.496608227,9.496608352,9.496610273,9.496605327,9.496607811,9.496611602,9.496607877,9.496610784
GCAM,CORN1BG,China,IndusR,LandUse|Crops|Corn,Mha,1.69E-05,2.06E-05,2.11E-05,2.14E-05,2.14E-05,2.12E-05,2.09E-05,2.03E-05,1.96E-05,1.88E-05,1.80E-05
GCAM,CORN1BG,China,IndusR,LandUse|Crops|EnergyCrops,Mha,0,0,6.68E-06,1.23E-05,1.89E-05,2.54E-05,3.00E-05,3.53E-05,4.08E-05,4.65E-05,5.13E-05
GCAM,CORN1BG,China,IndusR,LandUse|Crops|OtherCrops,Mha,4.41E-05,4.52E-05,4.93E-05,5.22E-05,5.33E-05,5.35E-05,5.29E-05,5.14E-05,4.93E-05,4.70E-05,4.42E-05
GCAM,CORN1BG,China,IndusR,LandUse|Crops|OtherGrains,Mha,8.40E-06,9.56E-06,9.74E-06,9.87E-06,9.90E-06,9.71E-06,9.46E-06,9.14E-06,8.78E-06,8.56E-06,8.31E-06
GCAM,CORN1BG,China,IndusR,LandUse|Crops|Rice,Mha,1.04E-06,1.06E-06,1.06E-06,1.05E-06,1.03E-06,1.01E-06,9.76E-07,9.39E-07,8.93E-07,8.51E-07,8.06E-07
GCAM,CORN1BG,China,IndusR,LandUse|Crops|Soybean,Mha,9.40E-07,7.60E-07,8.79E-07,9.75E-07,1.06E-06,1.11E-06,1.15E-06,1.18E-06,1.20E-06,1.20E-06,1.19E-06
GCAM,CORN1BG,China,IndusR,LandUse|Crops|Total,Mha,8.33E-05,8.91E-05,1.00E-04,1.08E-04,1.15E-04,1.21E-04,1.24E-04,1.27E-04,1.29E-04,1.31E-04,1.31E-04
GCAM,CORN1BG,China,IndusR,LandUse|Crops|Wheat,Mha,1.19E-05,1.19E-05,1.12E-05,1.05E-05,9.82E-06,9.51E-06,9.13E-06,8.69E-06,8.21E-06,7.86E-06,7.49E-06
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Cropland,Mha,0.19638294,0.1951229,0.202814112,0.2073249,0.209657201,0.210921906,0.208727212,0.205354946,0.200882209,0.196516573,0.191480839
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Forest|Managed,Mha,0.635534,0.627573,0.658993,0.68737,0.714058,0.73954,0.761127,0.780857,0.798317,0.814606,0.828376
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Forest|Total,Mha,1.16696434,1.167658,1.17912676,1.19057724,1.20226624,1.21403262,1.22558217,1.23678787,1.24742488,1.25749934,1.26666508
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Forest|Unmanaged,Mha,0.53143034,0.540085,0.52013376,0.50320724,0.48820824,0.47449262,0.46445517,0.45593087,0.44910788,0.44289334,0.43828908
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Grassland,Mha,0.19536365,0.19541068,0.190906469,0.187083184,0.183732995,0.180659603,0.17845799,0.176632866,0.175228248,0.173950863,0.17306079
GCAM,CORN1BG,China,IrrawaddyR,LandCover|OtherArable,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,China,IrrawaddyR,LandCover|OtherNotArable,Mha,0.179295,0.179747,0.179747,0.179747,0.179747,0.179747,0.179747,0.179747,0.179747,0.179747,0.179747
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Pasture|Managed,Mha,0.01535774,0.0151935,0.016991938,0.018535253,0.019554955,0.020047415,0.020237974,0.020211745,0.019958819,0.01955593,0.019051701
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Pasture|Total,Mha,0.36133195,0.36133482,0.348057285,0.337091343,0.327446595,0.318430855,0.31195118,0.306502546,0.302174077,0.29813451,0.295167786
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Pasture|Unmanaged,Mha,0.34597421,0.34614132,0.331065347,0.31855609,0.30789164,0.29838344,0.291713206,0.286290801,0.282215258,0.27857858,0.276116085
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Shrubland,Mha,0.059792,0.059857,0.0584777,0.0573066,0.0562806,0.055339,0.0546644,0.0541049,0.0536744,0.0532826,0.0530095
GCAM,CORN1BG,China,IrrawaddyR,LandCover|Total,Mha,2.15912988,2.1591304,2.159129326,2.159130267,2.159130631,2.159130984,2.159129952,2.159130128,2.159130814,2.159130886,2.159130995
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Corn,Mha,0.02555136,0.029971,0.030565327,0.030910716,0.030903076,0.030648279,0.030137555,0.029462284,0.028658573,0.027707579,0.026690327
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|EnergyCrops,Mha,0,0,0.003275317,0.006043339,0.009440392,0.012707505,0.014293634,0.016123471,0.017951298,0.019804597,0.02130199
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|OtherCrops,Mha,0.05226624,0.05357204,0.057615283,0.060278755,0.061182235,0.061906937,0.061887199,0.060916109,0.059460302,0.057358041,0.055324534
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|OtherGrains,Mha,0.00164754,0.0018099,0.00182418,0.00183102,0.001827919,0.0017887,0.001740681,0.001687131,0.001630431,0.001601287,0.001570513
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|OtherOilCrops,Mha,0.00504246,0.00473024,0.004895706,0.00496701,0.004960339,0.004916248,0.004817154,0.004690307,0.004535613,0.004387947,0.004224733
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|PalmFruit,Mha,6.13E-05,6.01E-05,6.10E-05,6.17E-05,6.16E-05,6.06E-05,5.93E-05,5.79E-05,5.62E-05,5.54E-05,5.44E-05
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Rapeseed,Mha,0.00916878,0.00905224,0.009282565,0.00936027,0.0093313,0.009171429,0.008942518,0.008675778,0.008363626,0.008202664,0.008006768
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Rice,Mha,0.05024992,0.04921568,0.048752628,0.048031641,0.047135019,0.046078312,0.044629391,0.043050625,0.041262773,0.03961753,0.037835168
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Soybean,Mha,0.00949234,0.00735776,0.007912101,0.00818637,0.008352233,0.008417064,0.008445999,0.008459986,0.008376772,0.008411043,0.008412939
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|SugarCrops,Mha,0.03078058,0.02761016,0.027249792,0.026665976,0.025893713,0.024832233,0.023641019,0.022409673,0.021118706,0.020249218,0.019316523
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Total,Mha,0.19638294,0.1951229,0.202814112,0.2073249,0.209657201,0.210921906,0.208727212,0.205354946,0.200882209,0.196516573,0.191480839
GCAM,CORN1BG,China,IrrawaddyR,LandUse|Crops|Wheat,Mha,0.01212238,0.01174382,0.01138017,0.010988089,0.010569381,0.010394586,0.010132737,0.009821685,0.009467897,0.009121228,0.008742932
GCAM,CORN1BG,China,LBalkash,LandCover|Cropland,Mha,0.32116206,0.33877364,0.3549514,0.364991167,0.369898025,0.374297664,0.371893526,0.366751681,0.357331875,0.348584749,0.337125833
GCAM,CORN1BG,China,LBalkash,LandCover|Forest|Managed,Mha,0.0239,0.0236758,0.025159,0.0265022,0.0277698,0.0290307,0.0300945,0.0310595,0.0318973,0.0326974,0.0333544
GCAM,CORN1BG,China,LBalkash,LandCover|Forest|Total,Mha,0.04388501,0.04405101,0.0452939,0.04642536,0.04750001,0.04859336,0.04953527,0.05039358,0.05114246,0.05186455,0.05246101
GCAM,CORN1BG,China,LBalkash,LandCover|Forest|Unmanaged,Mha,0.01998501,0.02037521,0.0201349,0.01992316,0.01973021,0.01956266,0.01944077,0.01933408,0.01924516,0.01916715,0.01910661
GCAM,CORN1BG,China,LBalkash,LandCover|Grassland,Mha,0.364229,0.365347,0.364568,0.363768,0.363115,0.362695,0.362378,0.362153,0.362006,0.361954,0.361936
GCAM,CORN1BG,China,LBalkash,LandCover|OtherArable,Mha,0.221679,0.200522,0.197394,0.19505,0.193573,0.192497,0.19236,0.19269,0.193664,0.19471,0.196169
GCAM,CORN1BG,China,LBalkash,LandCover|OtherNotArable,Mha,0.847448,0.849597,0.849597,0.849597,0.849597,0.849597,0.849597,0.849597,0.849597,0.849597,0.849597
GCAM,CORN1BG,China,LBalkash,LandCover|Pasture|Managed,Mha,0.158962,0.157264,0.180258,0.201063,0.216926,0.22738,0.233997,0.237977,0.239154,0.238273,0.235645
GCAM,CORN1BG,China,LBalkash,LandCover|Pasture|Total,Mha,3.740012,3.740064,3.726848,3.719133,3.715536,3.7117,3.713737,3.718007,3.725904,3.732953,3.742385
GCAM,CORN1BG,China,LBalkash,LandCover|Pasture|Unmanaged,Mha,3.58105,3.5828,3.54659,3.51807,3.49861,3.48432,3.47974,3.48003,3.48675,3.49468,3.50674
GCAM,CORN1BG,China,LBalkash,LandCover|Shrubland,Mha,0.140915,0.140968,0.1406675,0.1403587,0.1401066,0.1399448,0.1398226,0.1397357,0.139679,0.1396587,0.1396518
GCAM,CORN1BG,China,LBalkash,LandCover|Total,Mha,5.67933007,5.67932265,5.6793198,5.679323227,5.679325635,5.679324824,5.679323396,5.679327961,5.679324335,5.679321999,5.679325643
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Corn,Mha,0.06892986,0.08387476,0.08626196,0.08740193,0.08725832,0.08691421,0.08531316,0.08304558,0.08018205,0.07778745,0.07496633
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|EnergyCrops,Mha,0,0,0.001117966,0.002082538,0.003265383,0.00444437,0.005196708,0.00607846,0.006986044,0.007931445,0.008732145
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|OtherCrops,Mha,0.08781328,0.09226136,0.10495535,0.114794255,0.121979985,0.127206444,0.129262906,0.130094166,0.128411744,0.125179384,0.120579419
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|OtherGrains,Mha,0.00224378,0.00255708,0.00265314,0.00272081,0.00276416,0.00272002,0.00264766,0.00255742,0.00245779,0.00242046,0.00237189
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|OtherOilCrops,Mha,0.03034376,0.02952868,0.03155052,0.03274623,0.0332963,0.03369294,0.03353273,0.03307824,0.03224719,0.03125765,0.03008254
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|PalmFruit,Mha,2.21E-04,2.25E-04,2.34E-04,2.42E-04,2.45E-04,2.45E-04,2.42E-04,2.37E-04,2.31E-04,2.28E-04,2.24E-04
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Rapeseed,Mha,0.0201566,0.0206442,0.0217294,0.0223547,0.0226394,0.0225694,0.0222019,0.0216562,0.0209361,0.0205735,0.02007684
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Rice,Mha,0.00406598,0.00413112,0.00419999,0.00422107,0.00420751,0.00417155,0.00407602,0.00395288,0.00379923,0.00365477,0.00348927
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Soybean,Mha,0.00515656,0.00414636,0.00492771,0.00556775,0.00614022,0.00651301,0.00682694,0.00710267,0.00727309,0.00731757,0.00731489
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|SugarCrops,Mha,0.01793004,0.01668434,0.01625151,0.01562147,0.01486727,0.0140347,0.01310864,0.01219514,0.01123123,0.01081115,0.01033661
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Total,Mha,0.32116206,0.33877364,0.3549514,0.364991167,0.369898025,0.374297664,0.371893526,0.366751681,0.357331875,0.348584749,0.337125833
GCAM,CORN1BG,China,LBalkash,LandUse|Crops|Wheat,Mha,0.084301,0.084721,0.0810694,0.0772386,0.0732343,0.0717863,0.0694852,0.0667538,0.0635765,0.0614232,0.058952
GCAM,CORN1BG,China,Mekong,LandCover|Cropland,Mha,0.76528312,0.76038586,0.808165859,0.841485148,0.86540644,0.884246334,0.884432583,0.880299038,0.8687727,0.857576362,0.840699918
GCAM,CORN1BG,China,Mekong,LandCover|Forest|Managed,Mha,2.20946,2.18121,2.32522,2.45667,2.58157,2.7032,2.80489,2.89744,2.97871,3.05533,3.1191
GCAM,CORN1BG,China,Mekong,LandCover|Forest|Total,Mha,4.0569962,4.058342,4.160470218,4.255111597,4.346538067,4.43744917,4.516294135,4.588951478,4.654111416,4.716082834,4.768925809
GCAM,CORN1BG,China,Mekong,LandCover|Forest|Unmanaged,Mha,1.8475362,1.877132,1.835250218,1.798441597,1.764968067,1.73424917,1.711404135,1.691511478,1.675401416,1.660752834,1.649825809
GCAM,CORN1BG,China,Mekong,LandCover|Grassland,Mha,0.91166245,0.91194957,0.904668775,0.898160111,0.89247127,0.887406086,0.883843284,0.880923333,0.878867311,0.877090819,0.876071883
GCAM,CORN1BG,China,Mekong,LandCover|OtherArable,Mha,0,0,0,0,0,0,0,0,0,0,0
GCAM,CORN1BG,China,Mekong,LandCover|OtherNotArable,Mha,1.60623198,1.608708,1.608708,1.608708,1.608708,1.608708,1.608708,1.608708,1.608708,1.608708,1.608708
GCAM,CORN1BG,China,Mekong,LandCover|Pasture|Managed,Mha,0.30653047,0.303254,0.34658651,0.38499205,0.41255058,0.42899044,0.43749854,0.44048851,0.43766907,0.43118576,0.42162867
GCAM,CORN1BG,China,Mekong,LandCover|Pasture|Total,Mha,7.21196559,7.21203043,7.08605047,6.97948495,6.88283981,6.78973262,6.72242152,6.66349815,6.61662419,6.57170367,6.5390913
GCAM,CORN1BG,China,Mekong,LandCover|Pasture|Unmanaged,Mha,6.90543512,6.90877643,6.73946396,6.5944929,6.47028923,6.36074218,6.28492298,6.22300964,6.17895512,6.14051791,6.11746263
GCAM,CORN1BG,China,Mekong,LandCover|Shrubland,Mha,2.08607,2.0868,2.07015,2.05526,2.04225,2.03066,2.02251,2.01583,2.01112,2.00705,2.00472
GCAM,CORN1BG,China,Mekong,LandCover|Total,Mha,16.63820934,16.63821586,16.63821332,16.63820981,16.63821359,16.63820221,16.63820952,16.63821,16.63820362,16.63821169,16.63821691
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Corn,Mha,0.18491128,0.21199546,0.219685261,0.225331021,0.228196677,0.22894392,0.227186661,0.223614242,0.218862835,0.212455359,0.205361781
GCAM,CORN1BG,China,Mekong,LandUse|Crops|EnergyCrops,Mha,0,0,0.015812246,0.029533565,0.046630684,0.063450795,0.072121845,0.082106771,0.092130745,0.102384714,0.11076473
GCAM,CORN1BG,China,Mekong,LandUse|Crops|OtherCrops,Mha,0.19396272,0.19478422,0.213469962,0.22643655,0.23217822,0.236646862,0.236773088,0.235028181,0.229187796,0.222907782,0.214903808
GCAM,CORN1BG,China,Mekong,LandUse|Crops|OtherGrains,Mha,0.0147983,0.01588966,0.016095556,0.016221815,0.016259591,0.016129665,0.015877353,0.015532947,0.015143513,0.014936454,0.014702084
GCAM,CORN1BG,China,Mekong,LandUse|Crops|OtherOilCrops,Mha,0.0082823,0.0075939,0.008014377,0.008250407,0.008354986,0.00827561,0.008088264,0.007843399,0.007537935,0.007324165,0.007079305
GCAM,CORN1BG,China,Mekong,LandUse|Crops|PalmFruit,Mha,2.60E-04,2.49E-04,2.57E-04,2.62E-04,2.65E-04,2.63E-04,2.60E-04,2.55E-04,2.49E-04,2.46E-04,2.42E-04
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Rapeseed,Mha,0.01059348,0.01022254,0.010625147,0.010839068,0.010919661,0.010842644,0.010653098,0.010392275,0.010066621,0.009914716,0.009712285
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Rice,Mha,0.16573232,0.15865308,0.159295837,0.158769378,0.157449861,0.155498656,0.151763884,0.147202115,0.141768309,0.136691906,0.131005015
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Soybean,Mha,0.06067352,0.04596676,0.049380763,0.05097347,0.051865262,0.052376138,0.052547298,0.052531241,0.051890758,0.052323237,0.052524705
GCAM,CORN1BG,China,Mekong,LandUse|Crops|SugarCrops,Mha,0.0618902,0.05426126,0.054185139,0.05355754,0.052479184,0.050709058,0.048514229,0.046141603,0.043610804,0.041996325,0.040208813
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Total,Mha,0.76528312,0.76038586,0.808165859,0.841485148,0.86540644,0.884246334,0.884432583,0.880299038,0.8687727,0.857576362,0.840699918
GCAM,CORN1BG,China,Mekong,LandUse|Crops|Wheat,Mha,0.06417876,0.06076986,0.061344932,0.06130986,0.060807579,0.061109791,0.060647274,0.059651522,0.058324831,0.056395543,0.05419492
GCAM,CORN1BG,China,ObR,LandCover|Cropland,Mha,0.07771272,0.07934084,0.083445389,0.086168594,0.087736914,0.089353197,0.089279433,0.088488901,0.08674299,0.085067738,0.08288574
GCAM,CORN1BG,China,ObR,LandCover|Forest|Managed,Mha,0.0183869,0.0186994,0.0199439,0.0210816,0.0221729,0.0232534,0.0241577,0.0249876,0.0257201,0.0264198,0.0270036
GCAM,CORN1BG,China,ObR,LandCover|Forest|Total,Mha,0.03376196,0.03479197,0.03581307,0.03675476,0.03767183,0.03859914,0.03938989,0.04012298,0.04077837,0.04141075,0.0419453
GCAM,CORN1BG,China,ObR,LandCover|Forest|Unmanaged,Mha,0.01537506,0.01609257,0.01586917,0.01567316,0.01549893,0.01534574,0.01523219,0.01513538,0.01505827,0.01499095,0.0149417
GCAM,CORN1BG,China,ObR,LandCover|Grassland,Mha,0.375565,0.378787,0.377641,0.376587,0.37578,0.375242,0.37492,0.374742,0.374725,0.37481,0.374992
GCAM,CORN1BG,China,ObR,LandCover|OtherArable,Mha,0.117618,0.114711,0.113338,0.112284,0.111585,0.111024,0.110876,0.110938,0.111261,0.11163,0.112146
GCAM,CORN1BG,China,ObR,LandCover|OtherNotArable,Mha,0.43284,0.445621,0.445621,0.445621,0.445621,0.445621,0.445621,0.445621,0.445621,0.445621,0.445621
GCAM,CORN1BG,China,ObR,LandCover|Pasture|Managed,Mha,0.249931,0.246583,0.286026,0.321823,0.349097,0.367468,0.378254,0.384092,0.384399,0.3814,0.375015
GCAM,CORN1BG,China,ObR,LandCover|Pasture|Total,Mha,5.880301,5.864263,5.867836,5.871943,5.875317,5.876768,5.878254,5.879382,5.880259,5.88039,5.880355
GCAM,CORN1BG,China,ObR,LandCover|Pasture|Unmanaged,Mha,5.63037,5.61768,5.58181,5.55012,5.52622,5.5093,5.5,5.49529,5.49586,5.49899,5.50534
GCAM,CORN1BG,China,ObR,LandCover|Shrubland,Mha,2.038971,2.039254,2.033084,2.027414,2.023064,2.020174,2.018434,2.017484,2.017384,2.017844,2.018824
GCAM,CORN1BG,China,ObR,LandCover|Total,Mha,8.95676968,8.95676881,8.956778459,8.956772354,8.956775744,8.956781337,8.956774323,8.956778881,8.95677136,8.956773488,8.95676904
GCAM,CORN1BG,China,ObR,LandUse|Crops|Corn,Mha,0.00835344,0.01016456,0.010490359,0.010654505,0.010649343,0.010611888,0.010408625,0.010119085,0.009748207,0.009437563,0.009069493
GCAM,CORN1BG,China,ObR,LandUse|Crops|EnergyCrops,Mha,0,0,7.65E-04,0.001428995,0.002240758,0.003054292,0.003607003,0.004255791,0.004923512,0.005619986,0.006208396
GCAM,CORN1BG,China,ObR,LandUse|Crops|OtherCrops,Mha,0.02052104,0.02138366,0.024596528,0.027206625,0.029072548,0.030426075,0.031093511,0.03131178,0.031020353,0.030166618,0.029216443
GCAM,CORN1BG,China,ObR,LandUse|Crops|OtherGrains,Mha,4.58E-04,5.22E-04,5.43E-04,5.59E-04,5.68E-04,5.59E-04,5.44E-04,5.25E-04,5.04E-04,4.95E-04,4.84E-04
GCAM,CORN1BG,China,ObR,LandUse|Crops|OtherOilCrops,Mha,0.00518352,0.0050443,0.005410101,0.005625532,0.005722322,0.005791536,0.005759578,0.005672766,0.005512378,0.005335048,0.005122039
GCAM,CORN1BG,China,ObR,LandUse|Crops|PalmFruit,Mha,7.94E-05,8.07E-05,8.45E-05,8.74E-05,8.87E-05,8.86E-05,8.74E-05,8.57E-05,8.33E-05,8.21E-05,8.03E-05
GCAM,CORN1BG,China,ObR,LandUse|Crops|Rapeseed,Mha,0.002906,0.0029763,0.0031443,0.0032432,0.00328895,0.00328053,0.00322511,0.0031422,0.00303126,0.00297257,0.00289257
GCAM,CORN1BG,China,ObR,LandUse|Crops|Rice,Mha,2.19E-04,2.22E-04,2.27E-04,2.28E-04,2.28E-04,2.26E-04,2.21E-04,2.14E-04,2.05E-04,1.97E-04,1.88E-04
GCAM,CORN1BG,China,ObR,LandUse|Crops|Soybean,Mha,0.0035478,0.00285274,0.003402911,0.003855026,0.004257296,0.004518301,0.004733217,0.004918728,0.005026054,0.005046288,0.005030105
GCAM,CORN1BG,China,ObR,LandUse|Crops|SugarCrops,Mha,0.00714398,0.00664766,0.00649909,0.00626341,0.00596908,0.00563784,0.00526255,0.00489015,0.00449407,0.00431696,0.00411575
